pais,codigo,indicador,codigo_indicador,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Perú,PER,"Educación de nivel primario, maestras (% de mujeres)",SE.PRM.TCHR.FE.ZS,66.23443,65.9048,67.18333,66.75407,67.00821,67.84245,69.92313,69.27628,67.47936,
Perú,PER,"Educación de nivel primario, maestros",SE.PRM.TCHR,191177,187654,181292,196036,197928,195444,195273,197603,206638,
Perú,PER,"Repetidores, escuela primaria, total (% del total de inscriptos)",SE.PRM.REPT.ZS,6.19059,5.46793,4.79617,4.79468,4.19975,3.16013,2.92763,2.69842,2.74198,
Perú,PER,"Repetidores, escuela primaria, varones (% de varones inscriptos)",SE.PRM.REPT.MA.ZS,6.49046,5.77726,5.09424,5.09426,4.49821,3.41814,3.19539,2.95406,3.00811,
Perú,PER,"Repetidores, escuela primaria, mujeres (% de mujeres inscriptas)",SE.PRM.REPT.FE.ZS,5.87922,5.14483,4.48301,4.48024,3.88772,2.89066,2.64842,2.43195,2.4651,
Perú,PER,"Inscripción escolar, nivel primario, sector privado (% del total del nivel primario)",SE.PRM.PRIV.ZS,22.06504,23.52605,,26.12598,27.1693,27.37284,27.22216,27.22752,25.94679,
Perú,PER,"Alumnos de mayor edad, nivel primario, (% de matrícula)",SE.PRM.OENR.ZS,10.62931,9.88329,9.61218,8.86713,8.00746,6.9866,6.3776,6.06553,5.62746,
Perú,PER,"Alumnos de mayor edad, nivel primario, varones (% de matrícula de varones)",SE.PRM.OENR.MA.ZS,10.93647,10.20607,9.7587,9.05339,8.25942,7.25105,6.52086,6.25057,5.82903,
Perú,PER,"Alumnos de mayor edad, nivel primario, mujeres (% de matrícula de mujeres)",SE.PRM.OENR.FE.ZS,10.31038,9.54614,9.45825,8.6722,7.74472,6.71103,6.22892,5.87342,5.41854,
Perú,PER,Tasa neta de ingreso en primer grado (% de población oficial en edad escolar),SE.PRM.NINT.ZS,86.21336,87.1178,74.74525,72.44084,,83.0436,94.69072,95.84052,97.87533,
Perú,PER,"Tasa neta de ingreso en primer grado, varones (% de población en edad escolar oficial)",SE.PRM.NINT.MA.ZS,85.63261,86.75369,75.08154,72.00071,,82.9315,94.88519,96.41404,98.5153,
Perú,PER,"Tasa neta de ingreso en primer grado, mujeres (% de población en edad escolar oficial)",SE.PRM.NINT.FE.ZS,86.82008,87.49875,74.39406,72.89886,,83.15974,94.49161,95.25759,97.22723,
Perú,PER,"Inscripción escolar, nivel primario (% neto)",SE.PRM.NENR,96.60304,96.50894,91.85927,93.73238,92.54948,92.73258,95.29,94.91894,95.65167,
Perú,PER,"Tasa bruta de ingreso en primer grado, total (% del grupo etario correspondiente)",SE.PRM.GINT.ZS,107.61234,106.28876,91.47804,92.22986,90.89608,95.81901,101.78418,102.46928,106.53846,
Perú,PER,"Tasa bruta de ingreso en primer grado, varones (% del grupo etario correspondiente)",SE.PRM.GINT.MA.ZS,106.86071,106.04961,92.10517,91.71886,91.19826,95.85275,102.00928,103.41648,107.49468,
Perú,PER,"Tasa bruta de ingreso en primer grado, mujeres (% del grupo etario correspondiente)",SE.PRM.GINT.FE.ZS,108.39759,106.53898,90.82313,92.76163,90.58269,95.78406,101.5537,101.50654,105.57009,
Perú,PER,"Inscripción escolar, nivel primario, varones (% bruto)",SE.PRM.ENRR.MA,109.7568,108.00924,102.60584,103.74284,101.02724,100.19235,103.68171,104.87835,108.81217,
Perú,PER,"Inscripción escolar, nivel primario, mujeres (% bruto)",SE.PRM.ENRR.FE,109.98755,108.0154,102.20373,103.74306,101.249,100.28327,102.42321,102.1457,105.0764,
Perú,PER,"Inscripción escolar, nivel primario (% bruto)",SE.PRM.ENRR,109.86989,108.01226,102.40935,103.74295,101.13567,100.23685,103.06028,103.51957,106.94512,
Perú,PER,"Proporción alumnos-maestro, nivel primario",SE.PRM.ENRL.TC.ZS,19.68166,19.5637,19.18832,18.08394,17.66104,17.9767,18.31765,17.93677,17.38724,
Perú,PER,"Educación de nivel primario, alumnos (% de mujeres)",SE.PRM.ENRL.FE.ZS,49.0601,48.91162,48.76558,48.86182,48.95214,48.97068,49.07341,49.06396,49.10449,
Perú,PER,"Educación de nivel primario, alumnos",SE.PRM.ENRL,3762681,3671207,3478689,3545103,3495614,3513439,3576943,3544359,3592865,
Perú,PER,"Educación de nivel primario, duración (años)",SE.PRM.DURS,6,6,6,6,6,6,6,6,6,6
Perú,PER,"Tasa de finalización de la educación de nivel primario, total (% del grupo etario correspondiente)",SE.PRM.CMPT.ZS,101.16324,99.37334,94.78259,96.8406,97.8636,100.40506,104.52887,97.44566,96.10074,
Perú,PER,"Tasa de finalización de la educación de nivel primario, varones (% del grupo etario correspondiente)",SE.PRM.CMPT.MA.ZS,100.82929,99.02222,94.70698,96.19756,96.82984,99.56171,104.91656,98.90328,98.12895,
Perú,PER,"Tasa de finalización de la educación de nivel primario, mujeres (% del grupo etario correspondiente)",SE.PRM.CMPT.FE.ZS,101.50836,99.73837,94.86151,97.51477,98.95203,101.29324,104.12949,95.97288,94.08626,
Perú,PER,Edad de inicio de la educación de nivel primario,SE.PRM.AGES,6,6,6,6,6,6,6,6,6,6
Perú,PER,"Inscripción escolar, nivel preprimario, varones (% bruto)",SE.PRE.ENRR.MA,78.63953,76.39747,76.87447,83.43282,86.54443,88.80612,93.73268,98.38733,103.55586,
Perú,PER,"Inscripción escolar, nivel preprimario, mujeres (% bruto)",SE.PRE.ENRR.FE,79.09948,76.84719,76.02891,83.49648,87.27468,89.54495,93.66219,98.09535,103.4769,
Perú,PER,"Inscripción escolar, nivel preprimario (% bruto)",SE.PRE.ENRR,78.86466,76.61785,76.45923,83.46415,86.90344,89.16901,93.69795,98.24328,103.51692,
Perú,PER,"Relación alumno-maestro, preescolar",SE.PRE.ENRL.TC.ZS,20.00387,17.73656,17.85078,,,18.15347,18.9531,19.10868,19.54931,
Perú,PER,"Educación preescolar, duración (años)",SE.PRE.DURS,3,3,3,6,6,6,6,6,6,
Perú,PER,Proporción de inscripciones de mujeres con respecto a varones en la educación secundaria (%),SE.ENR.SECO.FM.ZS,1.02616,1.00602,0.97405,0.98216,0.98553,0.99577,0.97454,0.95966,0.94845,
Perú,PER,Proporción de niñas con respecto a niños en educación primaria y secundaria (%),SE.ENR.PRSC.FM.ZS,1.01339,1.00292,0.98652,0.9921,0.99489,0.9987,0.98205,0.96765,0.95811,
Perú,PER,Proporción de inscripciones de mujeres con respecto a varones en la educación primaria (%),SE.ENR.PRIM.FM.ZS,1.0021,1.00006,0.99608,1,1.0022,1.00091,0.98786,0.97394,0.96567,
Perú,PER,"Educación obligatoria, duración (años)",SE.COM.DURS,12,12,14,14,14,14,14,14,14,
Perú,PER,"Factor de conversión  de PPA, consumo del sector privado (UMN por $ a precios internacionales)",PA.NUS.PRVT.PP,1.575931476,1.57917738,1.572033167,1.643002868,1.698585749,1.770068049,1.829899192,1.893582702,1.872789018,
Perú,PER,Factor de conversión de PPA (PIB) al cociente de tipo de cambio del mercado,PA.NUS.PPPC.RF,0.522315905,0.560221245,0.606199169,0.598085302,0.57975349,0.538292534,0.516540799,0.536560336,0.530118303,
Perú,PER,"Factor de conversión de PPA, PIB (UMN por $ a precios internacionales)",PA.NUS.PPP,1.475594664,1.542905331,1.598910928,1.615966678,1.645920157,1.714138746,1.743376851,1.749454975,1.742286816,
Perú,PER,"Tasa de cambio oficial (UMN por US$, promedio para un período)",PA.NUS.FCRF,2.825125,2.7541,2.637586418,2.701899026,2.839044138,3.184439242,3.375061587,3.260488491,3.286602698,3.337265547
Perú,PER,Factor de conversión alternativo del Departamento de Economía del Desarrollo del Banco Mundial: DEC (UMN por US$),PA.NUS.ATLS,2.8251,2.7541,2.6376,2.7019,2.839,3.1844,3.3751,3.2605,3.2866,
Perú,PER,Ajuste de los términos de intercambio (UMN a precios constantes),NY.TTF.GNFS.KN,11449046776,25295671149,22060195468,13879391555,9093744879,85137921.24,1538539731,12724680955,11272626983,
Perú,PER,Transferencias corrientes netas del extranjero (UMN a precios actuales),NY.TRF.NCTR.CN,9530000000,9989000000,10334000000,11108000000,14351000000,12809000000,15918000000,14491000000,14827000000,
Perú,PER,Transferencias corrientes netas del extranjero (US$ a precios actuales),NY.TRF.NCTR.CD,3373331917,3626956174,3917955717,4111181021,5054948926,4022421806,4716304702,4444410367,4511349115,
Perú,PER,Impuestos netos sobre productos (UMN a precios constantes),NY.TAX.NIND.KN,34667000000,36325000000,39766000000,42901000000,44114000000,44317000000,45859000000,46456000000,48261000000,
Perú,PER,Impuestos netos sobre productos (UMN a precios actuales),NY.TAX.NIND.CN,35245000000,37397000000,43760000000,48683000000,51882000000,51822000000,53122000000,54998000000,58175000000,
Perú,PER,Impuestos netos sobre productos (US$ a precios actuales),NY.TAX.NIND.CD,12475664578,13578664537,16590840158,18018061364,18274744628,16273709333,15739385500,16867965036,17700663299,
Perú,PER,Ingreso neto del extranjero (UMN a precios actuales),NY.GSR.NFCY.CN,-30613000000,-34918000000,-32001000000,-28006000000,-25809000000,-20696000000,-26857000000,-31653000000,-35854000000,
Perú,PER,Ingreso neto del extranjero (US$ a precios actuales),NY.GSR.NFCY.CD,-10836076599,-12678551977,-12132620564,-10365298494,-9090877069,-6499183520,-7957393855,-9708020242,-10909146230,
Perú,PER,Ahorro bruto (% del PIB),NY.GNS.ICTR.ZS,22.44612522,23.70010285,22.303955,21.91445645,20.67665338,20.04791647,19.75341276,19.73813794,19.82978414,
Perú,PER,Ahorro bruto (% del INB),NY.GNS.ICTR.GN.ZS,24.22550076,25.58894476,23.803018,23.104906,21.65719798,20.75872247,20.60796818,20.69004562,20.85436638,
Perú,PER,Ahorro bruto (UMN a precios actuales),NY.GNS.ICTR.CN,93551858535,1.12E+11,1.13E+11,1.19E+11,1.18E+11,1.21E+11,1.28E+11,1.36E+11,1.45E+11,
Perú,PER,Ahorro bruto (US$ a precios actuales),NY.GNS.ICTR.CD,33114529940,40707708345,42968346066,44086510569,41516520502,38052008171,37905997857,41648893677,44031038347,
Perú,PER,"INB per cápita, PPA (dólares internacionales constantes de 2011)",NY.GNP.PCAP.PP.KD,9317.26821,9796.886074,10448.8795,11112.59115,11339.08906,11705.74565,11899.54143,11931.12969,12155.18282,
Perú,PER,"INB per cápita, PPA (a $ internacionales actuales)",NY.GNP.PCAP.PP.CD,9020,9700,10090,10720,10990,11180,11510,11930,12450,
Perú,PER,INB per cápita (moneda local constante),NY.GNP.PCAP.KN,12170.78457,12797.2907,13648.96432,14515.945,14811.8104,15290.75962,15543.9075,15585.17002,15877.84189,
Perú,PER,Crecimiento per cápita del INB (% anual),NY.GNP.PCAP.KD.ZG,5.801167083,5.147623246,6.655108796,6.351988741,2.038209727,3.233562958,1.655561228,0.265457775,1.877886942,
Perú,PER,INB per cápita (US$ constantes del año 2010),NY.GNP.PCAP.KD,4709.053176,4951.457492,5280.982375,5616.42978,5730.904399,5916.2168,6014.163392,6030.128456,6143.367451,
Perú,PER,INB per cápita (UMN actual),NY.GNP.PCAP.CN,13303.54613,14971.50899,16136.28701,17315.45056,18086.59046,19156.74234,20074.05929,20872.9742,21692.25192,
Perú,PER,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,4410,4970,5790,6420,6530,6340,6110,6060,6470,
Perú,PER,"INB, PPA (dólares internacionales constantes de 2011)",NY.GNP.MKTP.PP.KD,2.70E+11,2.87E+11,3.08E+11,3.31E+11,3.41E+11,3.57E+11,3.68E+11,3.75E+11,3.89E+11,
Perú,PER,"INB, PPA (a $ internacionales actuales)",NY.GNP.MKTP.PP.CD,2.62E+11,2.84E+11,2.98E+11,3.19E+11,3.31E+11,3.41E+11,3.56E+11,3.75E+11,3.98E+11,
Perú,PER,INB (moneda local constante),NY.GNP.MKTP.KN,3.53E+11,3.75E+11,4.03E+11,4.32E+11,4.46E+11,4.66E+11,4.81E+11,4.90E+11,5.08E+11,
Perú,PER,Crecimiento del INB (% anual),NY.GNP.MKTP.KD.ZG,6.664765264,6.004824348,7.538801498,7.315060189,3.122445859,4.538547937,3.174512944,1.945727571,3.64352576,
Perú,PER,INB (US$ constantes del año 2010),NY.GNP.MKTP.KD,1.37E+11,1.45E+11,1.56E+11,1.67E+11,1.72E+11,1.80E+11,1.86E+11,1.90E+11,1.97E+11,
Perú,PER,INB (UMN a precios actuales),NY.GNP.MKTP.CN,3.86E+11,4.38E+11,4.76E+11,5.16E+11,5.44E+11,5.84E+11,6.21E+11,6.56E+11,6.94E+11,
Perú,PER,Ingreso nacional bruto (ING) (US$),NY.GNP.MKTP.CD,1.37E+11,1.59E+11,1.81E+11,1.91E+11,1.92E+11,1.83E+11,1.84E+11,2.01E+11,2.11E+11,
Perú,PER,"INB, método Atlas (US$ a precios actuales)",NY.GNP.ATLS.CD,1.28E+11,1.45E+11,1.71E+11,1.91E+11,1.96E+11,1.93E+11,1.89E+11,1.91E+11,2.07E+11,
Perú,PER,Ingreso interno bruto (UMN a precios constantes),NY.GDY.TOTL.KN,3.94E+11,4.32E+11,4.53E+11,4.70E+11,4.76E+11,4.83E+11,5.03E+11,5.27E+11,5.46E+11,
Perú,PER,Ahorro interno bruto (% del PIB),NY.GDS.TOTL.ZS,27.74002841,29.21811483,26.88538979,25.40363826,23.02694017,21.71699624,21.83309967,22.63800729,23.14144261,
Perú,PER,Ahorro interno bruto (UMN a precios actuales),NY.GDS.TOTL.CN,1.16E+11,1.38E+11,1.37E+11,1.38E+11,1.31E+11,1.31E+11,1.41E+11,1.56E+11,1.69E+11,
Perú,PER,Ahorro interno bruto (US$ a precios actuales),NY.GDS.TOTL.CD,40924569042,50185541556,51794434334,51105888449,46235646354,41220010049,41896832686,47767827020,51384409420,
Perú,PER,Rentas totales de los recursos naturales (% del PIB),NY.GDP.TOTL.RT.ZS,10.76715255,12.54523653,10.3741718,8.539723284,7.442530743,6.587379093,7.339820933,8.913026794,,
Perú,PER,Rentas del petróleo (% del PIB),NY.GDP.PETR.RT.ZS,0.834173765,1.065734837,0.880472842,0.749995295,0.740792327,0.25682698,0.125630485,0.203666411,,
Perú,PER,"PIB per cápita, PPA ($ a precios internacionales constantes de 2011)",NY.GDP.PCAP.PP.KD,10066.46965,10616.84225,11176.08747,11724.0032,11877.08406,12110.26888,12403.68875,12506.53017,12782.37633,
Perú,PER,"PIB per cápita, PPA ($ a precios internacionales actuales)",NY.GDP.PCAP.PP.CD,9730.423115,10476.7949,10770.34175,11297.30616,11509.85785,11571.96375,12012.59856,12506.53017,13093.7487,
Perú,PER,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,13162.6461,13882.29857,14613.55265,15329.99259,15530.15702,15835.06324,16218.7312,16353.20389,16713.89294,
Perú,PER,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,7.455358648,5.467384491,5.267528821,4.90257197,1.305704682,1.963317088,2.422901295,0.829119681,2.205617031,
Perú,PER,PIB per cápita (US$ a precios constantes de 2010),NY.GDP.PCAP.KD,5082.354757,5360.226632,5642.578115,5919.209568,5996.496965,6114.227214,6262.368905,6314.291438,6453.560525,
Perú,PER,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,14358.16042,16164.70269,17220.81712,18256.07031,18944.30705,19835.95144,20942.48625,21879.61143,22813.06574,
Perú,PER,PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,5082.354757,5869.32308,6528.972218,6756.752769,6672.880255,6229.101696,6204.99726,6710.508029,6941.235848,
Perú,PER,Renta del gas natural (% del PIB),NY.GDP.NGAS.RT.ZS,0.191887976,0.400960575,0.42951842,0.441056951,0.344681518,0.230282912,0.154599511,0.188276527,,
Perú,PER,"PIB, PPA ($ a precios internacionales constantes de 2011)",NY.GDP.MKTP.PP.KD,2.92E+11,3.11E+11,3.30E+11,3.49E+11,3.57E+11,3.69E+11,3.84E+11,3.93E+11,4.09E+11,
Perú,PER,"PIB, PPA ($ a precios internacionales actuales)",NY.GDP.MKTP.PP.CD,2.82E+11,3.07E+11,3.18E+11,3.36E+11,3.46E+11,3.53E+11,3.72E+11,3.93E+11,4.19E+11,
Perú,PER,PIB (UMN a precios constantes),NY.GDP.MKTP.KN,3.82E+11,4.06E+11,4.31E+11,4.56E+11,4.67E+11,4.83E+11,5.02E+11,5.14E+11,5.35E+11,
Perú,PER,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,8.332459107,6.327192402,6.139724706,5.852518211,2.382157372,3.252244772,3.953318715,2.518835442,3.976935718,
Perú,PER,PIB (US$ a precios constantes de 2010),NY.GDP.MKTP.KD,1.48E+11,1.57E+11,1.66E+11,1.76E+11,1.80E+11,1.86E+11,1.94E+11,1.99E+11,2.06E+11,
Perú,PER,PIB a precios de mercado: series vinculadas (UMN actual),NY.GDP.MKTP.CN.AD,4.17E+11,4.73E+11,5.08E+11,5.44E+11,5.70E+11,6.04E+11,6.48E+11,6.88E+11,7.30E+11,
Perú,PER,PIB (UMN a precios actuales),NY.GDP.MKTP.CN,4.17E+11,4.73E+11,5.08E+11,5.44E+11,5.70E+11,6.04E+11,6.48E+11,6.88E+11,7.30E+11,
Perú,PER,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,1.48E+11,1.72E+11,1.93E+11,2.01E+11,2.01E+11,1.90E+11,1.92E+11,2.11E+11,2.22E+11,
Perú,PER,Rentas mineras  (% del PIB),NY.GDP.MINR.RT.ZS,9.507347119,10.89041759,8.901312566,7.175939139,6.137218814,5.92169733,6.852998026,8.330299971,,
Perú,PER,Rentas forestales (% del PIB),NY.GDP.FRST.RT.ZS,0.231394919,0.182135324,0.158746331,0.170087277,0.217559917,0.176153332,0.203812295,0.186732853,,
Perú,PER,Valor agregado bruto al costo de los factores (UMN a precios constantes),NY.GDP.FCST.KN,3.47E+11,3.70E+11,3.91E+11,4.14E+11,4.23E+11,4.38E+11,4.56E+11,4.68E+11,4.86E+11,
Perú,PER,Valor agregado bruto al costo de los factores (US$ a precios constantes de 2010),NY.GDP.FCST.KD,1.35E+11,1.44E+11,1.52E+11,1.61E+11,1.65E+11,1.70E+11,1.77E+11,1.82E+11,1.89E+11,
Perú,PER,Valor agregado bruto al costo de los factores (UMN a precios actuales),NY.GDP.FCST.CN,3.82E+11,4.36E+11,4.64E+11,4.95E+11,5.18E+11,5.53E+11,5.95E+11,6.33E+11,6.72E+11,
Perú,PER,Valor agregado bruto al costo de los factores (US$ a precios actuales),NY.GDP.FCST.CD,1.35E+11,1.58E+11,1.76E+11,1.83E+11,1.83E+11,1.74E+11,1.76E+11,1.94E+11,2.04E+11,
Perú,PER,Discrepancia en la estimación del PIB por el método del gasto (UMN a precios constantes),NY.GDP.DISC.KN,2.00E-05,0,0,6.00E-05,2.00E-05,0,0,-6.00E-05,0,
Perú,PER,Discrepancia en la estimación del PIB por el método del gasto (UMN a precios actuales),NY.GDP.DISC.CN,-2.00E-05,-2.00E-05,-1.20E-05,8.00E-06,0,0,0,-3.00E-05,0,
Perú,PER,Deflactor del PIB: series vinculadas (el año de referencia varía según el país),NY.GDP.DEFL.ZS.AD,109.0826291,116.441111,117.8414143,119.0872742,121.984002,125.2660071,129.1253058,133.7940356,136.4916349,
Perú,PER,Índice de deflación del PIB (el año base varía según el país),NY.GDP.DEFL.ZS,109.0826291,116.441111,117.8414143,119.0872742,121.984002,125.2660071,129.1253058,133.7940356,136.4916349,
Perú,PER,"Inflación, deflactor del PIB: series vinculadas (% anual)",NY.GDP.DEFL.KD.ZG.AD,5.710728594,6.745787125,1.20258494,1.057234351,2.432441085,2.690520901,3.08088269,3.615658261,2.016232913,
Perú,PER,"Inflación, índice de deflación del PIB (% anual)",NY.GDP.DEFL.KD.ZG,5.710728594,6.745787125,1.20258494,1.057234351,2.432441085,2.690520901,3.08088269,3.615658261,2.016232913,
Perú,PER,Rentas del carbón (% del PIB),NY.GDP.COAL.RT.ZS,0.002348772,0.005988208,0.004121638,0.002644622,0.002278169,0.002418539,0.002780615,0.004051031,,
Perú,PER,Exportaciones como capacidad para importar (UMN a precios constantes),NY.EXP.CAPM.KN,1.20E+11,1.40E+11,1.40E+11,1.31E+11,1.22E+11,1.18E+11,1.33E+11,1.56E+11,1.60E+11,
Perú,PER,"Ahorro neto ajustado, excluido el daño por emisión de partículas (% del ingreso nacional bruto: INB)",NY.ADJ.SVNX.GN.ZS,12.52158442,13.04474776,11.9514366,12.2048708,11.26134153,9.580809695,8.141129219,7.132128604,6.571471293,
Perú,PER,"Ahorro neto ajustado, excluido el daño por emisión de partículas (US$ actuales)",NY.ADJ.SVNX.CD,17116129392,20751976074,21574255299,23288113965,21587766491,17562199019,14974711675,14356903559,13874741630,
Perú,PER,"Ahorro neto ajustado, incluido el daño por emisión de partículas (% del INB)",NY.ADJ.SVNG.GN.ZS,12.2786369,12.81708324,11.73975423,12.00969832,11.0768095,9.405087669,7.967897977,6.960721895,6.400064585,
Perú,PER," Ahorro neto ajustado, incluido el daño por emisión de partículas (US$ actuales)",NY.ADJ.SVNG.CD,16784037131,20389800532,21192134754,22915705367,21234022282,17240090002,14656071861,14011863568,13512840362,
Perú,PER,Ingreso nacional neto ajustado per cápita (% de crecimiento anual),NY.ADJ.NNTY.PC.KD.ZG,10.90103233,7.625681902,6.195478552,5.242123203,1.327152013,0.449726064,0.133574226,0.614308004,0.944946151,
Perú,PER,Ingreso nacional neto ajustado per cápita (US$ constantes del año 2010),NY.ADJ.NNTY.PC.KD,4090.610538,4402.547486,4675.306371,4920.391691,4985.692768,5008.114728,5014.804279,5045.610623,5093.288926,
Perú,PER,Ingreso nacional neto ajustado per cápita (US$ a precios actuals),NY.ADJ.NNTY.PC.CD,4090.610538,4670.825336,5295.317077,5590.95401,5571.358397,5214.349575,5080.442465,5389.064225,5520.054401,
Perú,PER,Ingreso nacional neto ajustado (% de crecimiento anual),NY.ADJ.NNTY.KD.ZG,11.80625797,8.503085027,7.075362979,6.195144253,2.403832598,1.719520304,1.629784198,2.300423906,2.694416234,
Perú,PER,Ingreso nacional neto ajustado (US$ constantes del año 2010),NY.ADJ.NNTY.KD,1.19E+11,1.29E+11,1.38E+11,1.47E+11,1.50E+11,1.53E+11,1.55E+11,1.59E+11,1.63E+11,
Perú,PER,Ingreso nacional neto ajustado (US$ a precios actuales),NY.ADJ.NNTY.CD,1.19E+11,1.37E+11,1.56E+11,1.66E+11,1.68E+11,1.59E+11,1.57E+11,1.69E+11,1.77E+11,
Perú,PER,Ahorro ajustado: ahorro nacional neto (% del INB),NY.ADJ.NNAT.GN.ZS,16.91814792,18.55460988,16.46480058,15.11252934,12.91187752,11.15991165,10.63778216,10.48347909,10.12782836,
Perú,PER,Ahorro ajustado: ahorro nacional neto (US$ actuales),NY.ADJ.NNAT.CD,23125923934,29517230038,29721599411,28836217228,24751810971,20456787642,19567030129,21103138564,21383491691,
Perú,PER,Ahorro ajustado: ahorro bruto (% del INB),NY.ADJ.ICTR.GN.ZS,24.22550076,25.58894476,23.803018,23.104906,21.65719798,20.75872247,20.60796818,20.69004562,20.85436638,
Perú,PER,Ahorros reajustados: Agotamiento de los recursos naturales (% del INB),NY.ADJ.DRES.GN.ZS,5.825817584,7.042866772,6.105528015,4.76637212,3.802395536,3.72367548,4.611368997,5.612501221,5.639028854,
Perú,PER,Ahorro ajustado: daño por emisión de partículas (% del INB),NY.ADJ.DPEM.GN.ZS,0.242947525,0.227664516,0.211682369,0.195172475,0.184532029,0.175722026,0.173231242,0.171406709,0.171406709,
Perú,PER,Ahorro ajustado: daño por emisión de partículas (US$ actuales),NY.ADJ.DPEM.CD,332092260.8,362175541.8,382120545,372408598.7,353744208.4,322109017.1,318639814,345039990.5,361901268.5,
Perú,PER,Ahorro ajustado: agotamiento de fuentes de energía (% del INB),NY.ADJ.DNGY.GN.ZS,0.519931562,0.790641345,0.626500556,0.535016609,0.535791883,0.247420538,0.129106288,0.196510791,0.297261395,
Perú,PER,Ahorro ajustado: agotamiento de fuentes de energía (US$ actuales),NY.ADJ.DNGY.CD,710710049.6,1257775971,1130933744,1020865192,1027102324,453536690.6,237476815.5,395574256.5,627625819.5,
Perú,PER,Ahorro ajustado: agotamiento de minerales (% del INB),NY.ADJ.DMIN.GN.ZS,5.305886022,6.252225427,5.479027459,4.231355511,3.266603653,3.476254943,4.482262709,5.41599043,5.341767459,
Perú,PER,Ahorro ajustado: agotamiento de minerales (US$ actuales),NY.ADJ.DMIN.CD,7252774781,9946227776,9890521208,8073849450,6262013871,6372183885,8244629204,10902334576,11278394143,
Perú,PER,Ahorro ajustado: consumo de capital fijo (% del INB),NY.ADJ.DKAP.GN.ZS,7.307328104,7.034364644,7.338267331,7.992397328,8.745375294,9.598824113,9.970135604,10.20658578,10.72652066,
Perú,PER,Ahorro ajustado: consumo de capital fijo (US$ actuales),NY.ADJ.DKAP.CD,9988606006,11190478307,13246746655,15250293341,16764709531,17595220529,18338967728,20545755113,22647546656,
Perú,PER,Ahorro ajustado: agotamiento neto de recursos forestales (% del INB),NY.ADJ.DFOR.GN.ZS,0,0,0,0,0,0,0,0,0,
Perú,PER,Ahorro ajustado: agotamiento neto de recursos forestales (US$ a precios actuales),NY.ADJ.DFOR.CD,0,0,0,0,0,0,0,0,0,
Perú,PER,Ahorro ajustado: daño por emisión de dióxido de carbono (% del INB),NY.ADJ.DCO2.GN.ZS,1.010745914,0.786995353,0.807835959,0.831286421,0.938140453,1.054875995,1.138263508,1.119514795,1.171313073,
Perú,PER,Ahorro ajustado: daño por emisión de dióxido de carbono (US$ actuales),NY.ADJ.DCO2.CD,1381618912,1251975817,1458273160,1586177620,1798396485,1933650991,2093710514,2253572086,2473063569,
Perú,PER,Ahorro ajustado: gasto en educación (% del INB),NY.ADJ.AEDU.GN.ZS,2.44,2.32,2.4,2.69,3.09,3.199449523,3.252979563,3.380665534,3.253984858,
Perú,PER,Ahorro ajustado: gasto en educación (US$ actuales),NY.ADJ.AEDU.CD,3335309200,3690725600,4332384000,5132789000,5923468200,5864782943,5983498079,6805245914,6870333470,
Perú,PER,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,48.94357749,47.75826606,49.12925997,50.51586221,52.39289805,54.04257994,54.30637302,53.92833316,53.66175509,
Perú,PER,"Servicios, valor agregado (UMN constantes)",NV.SRV.TOTL.KN,1.84E+11,1.98E+11,2.13E+11,2.26E+11,2.36E+11,2.48E+11,2.58E+11,2.65E+11,2.76E+11,
Perú,PER,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,8.597610595,7.687796614,7.563533683,5.836771048,4.689264786,4.749151711,4.067726783,2.990056432,4.111426827,
Perú,PER,"Services, value added (constant 2010 US$)",NV.SRV.TOTL.KD,72205939613,77756985393,83638161174,88519929151,92670863017,97071942893,1.01E+11,1.04E+11,1.08E+11,
Perú,PER,"Servicios, valor agregado (UMN actuales)",NV.SRV.TOTL.CN,2.04E+11,2.26E+11,2.50E+11,2.75E+11,2.99E+11,3.27E+11,3.52E+11,3.71E+11,3.92E+11,
Perú,PER,"Services, value added per worker (constant 2010 US$)",NV.SRV.EMPL.KD,8432.603778,9039.49077,9515.97265,9999.856853,10372.88797,10938.71733,11140.90633,10680.51313,10702.55011,
Perú,PER,Medium and high-tech Industry (including construction) (% manufacturing value added),NV.MNF.TECH.ZS.UN,15.47505859,14.80764858,16.16250717,13.67314218,14.60514216,14.69679297,15.54170628,15.13029113,,
Perú,PER,"Industria, valor agregado (% del PIB)",NV.IND.TOTL.ZS,35.7720066,37.23610028,35.53355336,33.85943675,31.70140393,30.33787987,30.55655058,31.29788412,31.47485588,
Perú,PER,"Industria, valor agregado (UMN a precios constantes)",NV.IND.TOTL.KN,1.40E+11,1.46E+11,1.52E+11,1.61E+11,1.61E+11,1.64E+11,1.71E+11,1.74E+11,1.79E+11,
